Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
47861,68036,19746,855,414,631,109200,1240,30.6,2017,45460,Terre Haute IN
47862,48309,24839,1363,423,599,68800,800,38.5,2017,,
47868,42868,21756,3195,515,781,99700,1143,42.9,2017,14020,Bloomington IN
47871,43750,24000,162,422,594,76500,750,45.3,2017,45460,Terre Haute IN
47872,45768,21314,8690,416,485,106800,1038,41,2017,26900,Indianapolis-Carmel-Anderson IN
47874,40806,19731,3587,479,666,76500,827,43.3,2017,45460,Terre Haute IN
47879,38250,19090,3122,423,651,69100,778,35,2017,45460,Terre Haute IN
47881,50781,20079,457,378,714,60200,800,38.6,2017,45460,Terre Haute IN
47882,41681,24691,8087,499,668,89400,859,45.5,2017,45460,Terre Haute IN
47885,45972,26383,8903,447,662,83800,945,42.4,2017,45460,Terre Haute IN
47901,34861,25468,3519,595,657,162800,1301,28.2,2017,29200,Lafayette-West Lafayette IN
47904,35966,19717,17723,608,771,82700,789,31.7,2017,29200,Lafayette-West Lafayette IN
47905,54757,28382,41243,658,806,146200,1117,35.7,2017,29200,Lafayette-West Lafayette IN
47906,44472,23181,73413,783,876,190200,1330,22.6,2017,29200,Lafayette-West Lafayette IN
47909,56577,27980,41693,686,816,130300,1072,33.3,2017,29200,Lafayette-West Lafayette IN
47917,38958,17498,499,411,780,76000,946,35.3,2017,29200,Lafayette-West Lafayette IN
47918,46034,26848,5818,456,640,102500,960,42.8,2017,29200,Lafayette-West Lafayette IN
47920,76142,33567,2434,534,664,151000,977,41.5,2017,29200,Lafayette-West Lafayette IN
47921,38229,19599,1159,471,730,65000,783,41,2017,29200,Lafayette-West Lafayette IN
47922,44250,22276,1461,474,682,79600,832,42.2,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47923,58646,28550,3367,600,779,118600,980,39.5,2017,29200,Lafayette-West Lafayette IN
47926,54250,24223,1377,525,714,108800,844,32.5,2017,29200,Lafayette-West Lafayette IN
47928,51010,24517,1961,426,744,67100,807,41.4,2017,45460,Terre Haute IN
47929,59167,26804,671,527,725,104300,948,43.5,2017,,
47930,57422,26463,1372,525,656,121500,1197,36.7,2017,29200,Lafayette-West Lafayette IN
47932,53972,30985,4987,478,624,114600,1048,44.5,2017,45460,Terre Haute IN
47933,52383,25997,27964,512,641,124800,996,41.3,2017,26900,Indianapolis-Carmel-Anderson IN
47940,54306,25160,1782,549,905,130000,1080,36.9,2017,,
47941,50857,25628,1462,613,833,116300,1002,38.8,2017,29200,Lafayette-West Lafayette IN
47942,52500,25841,676,438,700,79600,935,45.3,2017,29200,Lafayette-West Lafayette IN
47944,47685,24029,3564,507,649,89100,924,42.7,2017,29200,Lafayette-West Lafayette IN
47946,56737,26943,2247,357,688,106300,1002,47.6,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47948,42125,20235,1359,494,626,80800,888,42.4,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47949,51576,23607,1336,502,779,86800,799,39.6,2017,,
47950,56935,27006,825,664,889,119200,800,40.6,2017,29200,Lafayette-West Lafayette IN
47951,50203,24956,2320,520,723,91400,955,39.9,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47952,39595,20395,2986,423,684,89700,928,46.9,2017,,
47954,61813,25188,2333,601,821,121500,1095,41,2017,26900,Indianapolis-Carmel-Anderson IN
47955,54063,20742,904,486,678,79500,911,34.7,2017,29200,Lafayette-West Lafayette IN
47957,46563,19871,1680,391,643,82800,921,37.1,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47958,36250,18223,192,315,595,61400,750,40,2017,,
47959,43920,19548,2851,432,628,83600,875,37.6,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47960,48333,28189,14478,516,705,114700,936,47.2,2017,29200,Lafayette-West Lafayette IN
47963,48864,26761,1959,529,735,108800,964,44.6,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47964,36250,20967,120,430,438,72500,817,52.3,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47965,63125,26518,560,514,914,85900,956,35.9,2017,,
47966,55750,22979,394,338,625,42300,583,44.5,2017,45460,Terre Haute IN
47967,42500,22374,633,603,908,109200,1059,45.9,2017,29200,Lafayette-West Lafayette IN
47968,61923,25548,1122,517,850,122900,1326,36.3,2017,26900,Indianapolis-Carmel-Anderson IN
47969,63750,27320,145,500,950,58900,800,38.6,2017,,
47970,51771,24200,1965,541,796,103100,990,36.4,2017,29200,Lafayette-West Lafayette IN
47971,60208,26223,1841,547,735,82700,895,42.1,2017,29200,Lafayette-West Lafayette IN
47974,50625,30397,1213,404,643,85300,985,47.3,2017,45460,Terre Haute IN
47975,66513,39196,663,498,709,103100,941,40.7,2017,29200,Lafayette-West Lafayette IN
47977,56471,27704,2226,500,680,115900,1085,37.9,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47978,56870,24941,11753,578,727,142100,981,38.6,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47980,58125,35407,1004,494,673,96300,1031,46.9,2017,,
47981,90313,40206,921,496,829,206800,1520,33.3,2017,29200,Lafayette-West Lafayette IN
47982,45313,25444,171,525,750,57900,691,46.5,2017,,
47987,46250,21220,4089,442,597,83600,869,42.8,2017,,
47989,55125,24207,1339,358,675,86700,929,45.9,2017,26900,Indianapolis-Carmel-Anderson IN
47990,53750,22026,1661,484,816,94300,891,35.1,2017,,
47991,48750,22530,1088,531,838,79300,898,37.3,2017,,
47993,57039,29501,3737,460,755,112700,950,43.2,2017,,
47994,52344,27199,332,325,663,68300,972,47.3,2017,29200,Lafayette-West Lafayette IN
47995,68654,25503,1785,496,686,110400,949,40.3,2017,16980,Chicago-Naperville-Elgin IL-IN-WI
47997,52083,28738,117,465,665,84300,820,39.2,2017,29200,Lafayette-West Lafayette IN
48001,55059,30498,11886,667,847,137600,1164,47.4,2017,19820,Detroit-Warren-Dearborn MI
48002,71375,29844,3223,862,1016,174900,1398,44.7,2017,19820,Detroit-Warren-Dearborn MI
48003,61671,29113,6147,639,876,168100,1390,43.5,2017,19820,Detroit-Warren-Dearborn MI
48005,71503,31176,5476,618,700,181600,1476,45.9,2017,19820,Detroit-Warren-Dearborn MI
48006,63750,28584,3977,665,830,159700,1338,41.9,2017,19820,Detroit-Warren-Dearborn MI
48009,114537,78668,20836,1223,1414,467700,2655,41.5,2017,19820,Detroit-Warren-Dearborn MI
48014,59266,25112,4174,605,855,121100,1284,40.2,2017,19820,Detroit-Warren-Dearborn MI
48015,37958,21107,8299,450,614,63700,878,39.2,2017,19820,Detroit-Warren-Dearborn MI
48017,62949,35471,11980,747,841,156100,1246,39.6,2017,19820,Detroit-Warren-Dearborn MI
48021,46598,21630,32519,815,1056,64700,1042,36.7,2017,19820,Detroit-Warren-Dearborn MI
48022,71750,26682,2619,532,644,154100,1351,42.9,2017,19820,Detroit-Warren-Dearborn MI
48023,70372,33044,5089,818,1061,167000,1396,45.3,2017,19820,Detroit-Warren-Dearborn MI
48025,119828,65734,14758,1138,1328,366500,2283,46.3,2017,19820,Detroit-Warren-Dearborn MI
48026,53328,29635,14616,636,756,128000,1302,44.1,2017,19820,Detroit-Warren-Dearborn MI
48027,60644,28961,3193,834,1047,155500,1357,46.9,2017,19820,Detroit-Warren-Dearborn MI
48030,35148,19515,16587,713,928,55500,902,37.6,2017,19820,Detroit-Warren-Dearborn MI
48032,66629,30926,2048,675,863,155600,1345,46.7,2017,19820,Detroit-Warren-Dearborn MI
48033,47326,29453,16507,860,1026,102000,1305,42.6,2017,19820,Detroit-Warren-Dearborn MI
48034,45265,34217,13842,894,1042,163600,1660,41.2,2017,19820,Detroit-Warren-Dearborn MI
48035,46594,24338,34848,748,905,114000,1165,40.5,2017,19820,Detroit-Warren-Dearborn MI
48036,49837,27786,21701,643,772,113400,1261,41.1,2017,19820,Detroit-Warren-Dearborn MI
48038,55567,32944,43192,808,916,163600,1334,43.4,2017,19820,Detroit-Warren-Dearborn MI
48039,50027,25846,7645,638,798,125200,1237,44,2017,19820,Detroit-Warren-Dearborn MI
48040,61439,30034,9760,643,770,123200,1180,43.6,2017,19820,Detroit-Warren-Dearborn MI
48041,60612,27515,4575,619,774,168100,1395,43.3,2017,19820,Detroit-Warren-Dearborn MI
48042,91393,36147,29761,1536,1688,251300,1751,40.2,2017,19820,Detroit-Warren-Dearborn MI
48043,39537,23240,16383,594,719,87000,1119,41.1,2017,19820,Detroit-Warren-Dearborn MI
48044,97735,35480,56949,994,1216,240800,1713,38.2,2017,19820,Detroit-Warren-Dearborn MI
48045,58416,34709,24940,719,853,163400,1396,45.6,2017,19820,Detroit-Warren-Dearborn MI
48047,73327,33490,40283,750,879,192400,1489,40.9,2017,19820,Detroit-Warren-Dearborn MI
48048,58339,24122,7351,650,952,115200,1320,37.7,2017,19820,Detroit-Warren-Dearborn MI
48049,57076,29501,5470,544,850,148000,1178,46.4,2017,19820,Detroit-Warren-Dearborn MI
48050,76771,32329,1965,548,1085,231400,1492,45.4,2017,19820,Detroit-Warren-Dearborn MI
48051,67477,27666,18128,715,850,154900,1387,35.6,2017,19820,Detroit-Warren-Dearborn MI
48054,66699,34308,7195,756,871,180100,1422,49.2,2017,19820,Detroit-Warren-Dearborn MI
48059,54757,29147,14988,631,794,145200,1223,44.9,2017,19820,Detroit-Warren-Dearborn MI
48060,40061,22222,39693,608,766,85500,994,37.7,2017,19820,Detroit-Warren-Dearborn MI
48062,65094,27731,9615,556,658,174600,1497,39.4,2017,19820,Detroit-Warren-Dearborn MI
48063,60294,32479,4019,497,891,200700,1455,44.1,2017,19820,Detroit-Warren-Dearborn MI
48064,60853,27530,4052,633,867,178300,1370,42,2017,19820,Detroit-Warren-Dearborn MI
48065,75208,36002,11297,782,967,225400,1590,44,2017,19820,Detroit-Warren-Dearborn MI
48066,43273,22770,47699,776,955,71600,962,38.1,2017,19820,Detroit-Warren-Dearborn MI
48067,78412,51129,25199,942,1080,196500,1441,34.3,2017,19820,Detroit-Warren-Dearborn MI
48069,102287,62111,2365,1162,1444,295900,1889,46.3,2017,19820,Detroit-Warren-Dearborn MI
48070,125873,63891,6347,1600,1729,321400,2120,43.8,2017,19820,Detroit-Warren-Dearborn MI
48071,46687,27689,30173,781,889,91300,1077,37.2,2017,19820,Detroit-Warren-Dearborn MI
48072,77772,40009,15269,920,1067,172800,1326,37.3,2017,19820,Detroit-Warren-Dearborn MI
48073,70350,41771,33800,848,941,188600,1418,38.3,2017,19820,Detroit-Warren-Dearborn MI
48074,57070,26586,9148,527,681,119800,1146,43.6,2017,19820,Detroit-Warren-Dearborn MI
48075,55371,29574,21672,850,996,118000,1431,43.8,2017,19820,Detroit-Warren-Dearborn MI
48076,65344,32746,25431,920,1117,143800,1492,41.8,2017,19820,Detroit-Warren-Dearborn MI
48079,67870,33494,12103,608,694,164700,1340,43.5,2017,19820,Detroit-Warren-Dearborn MI
48080,53960,32085,22394,820,955,106400,1084,44.6,2017,19820,Detroit-Warren-Dearborn MI
48081,59767,33885,20763,774,963,121600,1166,45.1,2017,19820,Detroit-Warren-Dearborn MI
48082,56477,31408,16686,831,1017,113900,1115,43.9,2017,19820,Detroit-Warren-Dearborn MI
48083,71624,36185,23029,896,1015,197700,1481,40.3,2017,19820,Detroit-Warren-Dearborn MI
48084,85726,44167,15662,1005,1122,304200,1872,38.1,2017,19820,Detroit-Warren-Dearborn MI
48085,107152,42021,25418,1195,1428,268200,1787,42.6,2017,19820,Detroit-Warren-Dearborn MI
48088,59117,29044,22251,774,892,121300,1169,42.7,2017,19820,Detroit-Warren-Dearborn MI
48089,35926,18351,31135,731,921,59500,979,34.9,2017,19820,Detroit-Warren-Dearborn MI
48091,34493,19875,31023,699,866,70500,1000,35.8,2017,19820,Detroit-Warren-Dearborn MI
48092,52755,26036,26865,785,899,121000,1184,42.5,2017,19820,Detroit-Warren-Dearborn MI
48093,49692,28014,23873,702,826,116800,1168,44.6,2017,19820,Detroit-Warren-Dearborn MI
48094,87612,41758,18977,988,1206,261400,1768,44.7,2017,19820,Detroit-Warren-Dearborn MI
48095,101056,45649,5461,642,870,310000,1911,45.2,2017,19820,Detroit-Warren-Dearborn MI
48096,63944,30431,3977,747,970,191200,1390,48.5,2017,19820,Detroit-Warren-Dearborn MI
48097,49732,24046,5337,545,697,115300,1189,43.3,2017,19820,Detroit-Warren-Dearborn MI
48098,116924,54282,19227,1124,1162,360300,2138,47.2,2017,19820,Detroit-Warren-Dearborn MI
48101,69134,33624,27406,795,973,108900,1201,42.9,2017,19820,Detroit-Warren-Dearborn MI
48103,87213,48323,55270,1091,1220,299900,1926,38.4,2017,11460,Ann Arbor MI
48104,56881,38832,42246,1149,1247,299900,1855,23.1,2017,11460,Ann Arbor MI
48105,66889,44396,35456,1106,1186,330700,2176,31.3,2017,11460,Ann Arbor MI
48108,62423,39353,26092,819,935,237600,1753,36.5,2017,11460,Ann Arbor MI
48111,56662,29451,41403,754,870,152000,1415,38.9,2017,19820,Detroit-Warren-Dearborn MI
48114,92477,42353,20717,779,955,253300,1666,43.6,2017,19820,Detroit-Warren-Dearborn MI
48116,82198,45152,27302,801,951,239000,1672,45.3,2017,19820,Detroit-Warren-Dearborn MI
48117,60346,29453,9961,743,923,157000,1385,45.1,2017,33780,Monroe MI
48118,78487,40739,12665,886,1033,236800,1680,45.5,2017,11460,Ann Arbor MI
48120,38750,19835,7554,777,991,150500,1590,28.9,2017,19820,Detroit-Warren-Dearborn MI
48122,39056,18137,10432,655,822,60100,1036,33,2017,19820,Detroit-Warren-Dearborn MI
48124,66198,34165,29132,786,1023,121700,1287,41.6,2017,19820,Detroit-Warren-Dearborn MI
48125,47891,22963,20118,782,1001,68600,1030,39.4,2017,19820,Detroit-Warren-Dearborn MI
48126,31976,12665,47908,740,974,115000,1269,26,2017,19820,Detroit-Warren-Dearborn MI
48127,47743,23988,36083,799,984,121300,1319,36.9,2017,19820,Detroit-Warren-Dearborn MI
48128,82737,36367,10701,1030,1329,149300,1460,37.1,2017,19820,Detroit-Warren-Dearborn MI
48130,101768,42788,15420,1034,1131,305400,1993,40.3,2017,11460,Ann Arbor MI
48131,56299,29590,6863,686,831,153500,1347,42,2017,33780,Monroe MI
48133,54856,26890,5527,656,846,115500,1239,42.9,2017,33780,Monroe MI
48134,68373,29901,21546,655,768,163600,1484,39.7,2017,19820,Detroit-Warren-Dearborn MI
48135,54667,25695,26910,779,1007,88300,1122,41.5,2017,19820,Detroit-Warren-Dearborn MI
48137,67875,31507,5211,716,1161,204600,1528,43.9,2017,19820,Detroit-Warren-Dearborn MI
48138,100278,52901,10173,854,967,259500,1936,52.1,2017,19820,Detroit-Warren-Dearborn MI
48140,81348,33579,3374,535,685,183800,1410,42.7,2017,33780,Monroe MI
48141,32379,16830,24670,666,808,44300,1057,33.9,2017,19820,Detroit-Warren-Dearborn MI
48144,68026,34389,9623,894,997,176600,1373,48.6,2017,33780,Monroe MI
48145,70417,29628,3521,709,981,162100,1245,43.7,2017,33780,Monroe MI
48146,42119,20459,37028,663,859,64700,1001,37.2,2017,19820,Detroit-Warren-Dearborn MI
48150,71901,32928,26274,927,1133,146900,1226,41,2017,19820,Detroit-Warren-Dearborn MI
48152,71717,36952,31169,841,964,189400,1479,47.1,2017,19820,Detroit-Warren-Dearborn MI
48154,79134,36367,37265,883,1061,184000,1441,47.8,2017,19820,Detroit-Warren-Dearborn MI
48157,48000,29043,1314,490,592,115600,1125,41.8,2017,33780,Monroe MI
48158,72645,35558,7549,630,711,208800,1611,47.6,2017,11460,Ann Arbor MI
48159,69286,27249,2590,606,777,142700,1381,42.6,2017,33780,Monroe MI
48160,69564,29154,13267,761,887,167300,1452,40.8,2017,11460,Ann Arbor MI
48161,49627,25188,26618,609,725,111100,1138,39.5,2017,33780,Monroe MI
48162,52747,27531,28003,632,743,139700,1222,41.3,2017,33780,Monroe MI
48164,91788,37191,8747,740,1020,215200,1577,43.4,2017,19820,Detroit-Warren-Dearborn MI
48165,79350,37359,7077,1134,1265,221200,1704,35.1,2017,19820,Detroit-Warren-Dearborn MI
48166,59983,28174,11317,806,1011,110700,1217,36.6,2017,33780,Monroe MI
48167,90818,53947,22074,991,1143,284900,1938,43.6,2017,19820,Detroit-Warren-Dearborn MI
48168,133040,62326,22114,1179,1355,413900,2627,44.9,2017,19820,Detroit-Warren-Dearborn MI
48169,78654,36639,21108,734,893,216400,1482,45.5,2017,19820,Detroit-Warren-Dearborn MI
48170,79773,46346,39538,790,888,273000,1817,44.1,2017,19820,Detroit-Warren-Dearborn MI
48173,72702,31555,12733,686,809,152600,1467,41.3,2017,19820,Detroit-Warren-Dearborn MI
48174,47169,23048,31077,683,824,78500,1162,37.5,2017,19820,Detroit-Warren-Dearborn MI
48176,97486,43487,22943,673,760,277700,1818,42.9,2017,11460,Ann Arbor MI
48178,86467,40076,33393,795,923,255200,1794,41.9,2017,19820,Detroit-Warren-Dearborn MI
48179,78710,36024,3744,867,1030,177300,1502,43.4,2017,33780,Monroe MI
48180,44435,22174,61648,697,846,81200,1092,38.5,2017,19820,Detroit-Warren-Dearborn MI
48182,67666,32757,21544,637,762,164900,1316,44.2,2017,33780,Monroe MI
48183,61479,32284,42196,640,754,140000,1386,43.2,2017,19820,Detroit-Warren-Dearborn MI
48184,42055,22010,17090,625,732,68700,1103,38.1,2017,19820,Detroit-Warren-Dearborn MI
48185,45558,28812,47863,723,827,113900,1194,42,2017,19820,Detroit-Warren-Dearborn MI
48186,47362,23883,34288,710,878,94900,1145,38.6,2017,19820,Detroit-Warren-Dearborn MI
48187,81367,37306,49152,855,988,219200,1668,39.2,2017,19820,Detroit-Warren-Dearborn MI
48188,93185,40084,41193,1061,1243,229900,1798,39.1,2017,19820,Detroit-Warren-Dearborn MI
48189,61109,33357,14118,834,946,178800,1393,42.2,2017,11460,Ann Arbor MI
48191,68887,28090,4021,950,1267,170000,1435,42.3,2017,11460,Ann Arbor MI
48192,54709,30398,25175,630,761,89700,1111,43,2017,19820,Detroit-Warren-Dearborn MI
48193,56057,28868,15549,676,766,133500,1268,43.9,2017,19820,Detroit-Warren-Dearborn MI
48195,51808,27379,29291,722,824,95400,1132,44.2,2017,19820,Detroit-Warren-Dearborn MI
48197,53160,28666,67775,800,908,174100,1548,30.7,2017,11460,Ann Arbor MI
48198,43901,25292,38486,727,846,95900,1194,34,2017,11460,Ann Arbor MI
48201,14909,17244,15181,509,565,227800,1581,30.8,2017,19820,Detroit-Warren-Dearborn MI
48202,22522,19322,16664,548,634,80200,1240,34.2,2017,19820,Detroit-Warren-Dearborn MI
48203,20505,17502,23155,511,651,34700,1098,39.8,2017,19820,Detroit-Warren-Dearborn MI
48204,23896,14648,24513,538,756,31000,970,37.8,2017,19820,Detroit-Warren-Dearborn MI
48205,33540,15679,34620,591,928,30600,956,31.7,2017,19820,Detroit-Warren-Dearborn MI
48206,22490,16234,16905,505,723,48100,1183,38,2017,19820,Detroit-Warren-Dearborn MI
48207,26380,22470,21509,710,795,81000,1267,43,2017,19820,Detroit-Warren-Dearborn MI
48208,21677,19226,9031,518,607,59300,1139,35.7,2017,19820,Detroit-Warren-Dearborn MI
48209,27811,12360,33038,458,670,38500,949,29.4,2017,19820,Detroit-Warren-Dearborn MI
48210,28939,11545,30155,494,722,29700,949,28.5,2017,19820,Detroit-Warren-Dearborn MI
48211,21719,11780,6718,537,708,30100,1041,33,2017,19820,Detroit-Warren-Dearborn MI
48212,25144,10934,37638,493,686,42800,944,30,2017,19820,Detroit-Warren-Dearborn MI
48213,21549,12912,22651,479,664,28700,952,38.7,2017,19820,Detroit-Warren-Dearborn MI
48214,26223,20469,20987,552,677,50800,1401,43.2,2017,19820,Detroit-Warren-Dearborn MI
48215,21771,17504,12010,558,735,52700,1236,38.6,2017,19820,Detroit-Warren-Dearborn MI
48216,25391,19907,5468,509,580,73900,1208,35.9,2017,19820,Detroit-Warren-Dearborn MI
48217,24301,15839,7124,536,770,46600,1123,38.7,2017,19820,Detroit-Warren-Dearborn MI
48218,29671,15205,7559,478,633,34800,932,34.9,2017,19820,Detroit-Warren-Dearborn MI
48219,31850,17095,48935,642,836,42700,1100,37.5,2017,19820,Detroit-Warren-Dearborn MI
48220,56871,34798,22761,763,914,126800,1195,34.8,2017,19820,Detroit-Warren-Dearborn MI
48221,40518,21649,40536,659,853,66900,1213,39.1,2017,19820,Detroit-Warren-Dearborn MI
48223,33209,19330,24035,603,778,59500,1158,35.2,2017,19820,Detroit-Warren-Dearborn MI
48224,32371,15586,42724,658,917,41700,1091,31.1,2017,19820,Detroit-Warren-Dearborn MI
48225,45856,21857,14264,789,1038,67700,1143,35.6,2017,19820,Detroit-Warren-Dearborn MI
48226,47894,43670,6537,1069,1160,203400,1762,33.8,2017,19820,Detroit-Warren-Dearborn MI
48227,29971,15335,42364,591,829,45300,1071,34.2,2017,19820,Detroit-Warren-Dearborn MI
48228,25028,13294,53609,604,820,32000,984,30.5,2017,19820,Detroit-Warren-Dearborn MI
48229,23556,15155,9321,595,782,37900,861,39.1,2017,19820,Detroit-Warren-Dearborn MI
48230,99668,59666,16481,827,1010,329600,2381,44.4,2017,19820,Detroit-Warren-Dearborn MI
48234,25506,15221,34547,571,796,35300,976,34.8,2017,19820,Detroit-Warren-Dearborn MI
48235,30030,16520,44921,649,873,48800,1066,39.4,2017,19820,Detroit-Warren-Dearborn MI
48236,103302,54018,29959,1069,1255,243200,1877,44.4,2017,19820,Detroit-Warren-Dearborn MI
48237,51498,24156,29824,815,989,90600,1129,37.6,2017,19820,Detroit-Warren-Dearborn MI
48238,23862,14193,28447,563,764,34800,995,35.9,2017,19820,Detroit-Warren-Dearborn MI
48239,52385,24009,35735,830,1068,72500,1088,38.3,2017,19820,Detroit-Warren-Dearborn MI
48240,47487,22952,17878,885,1161,65100,993,39.5,2017,19820,Detroit-Warren-Dearborn MI
48301,139673,75366,14750,1349,1561,443900,2654,46.3,2017,19820,Detroit-Warren-Dearborn MI
48302,125132,77894,15506,895,968,424800,2630,49.2,2017,19820,Detroit-Warren-Dearborn MI
48304,115313,66949,16369,1186,1383,346000,2219,51.2,2017,19820,Detroit-Warren-Dearborn MI
48306,140372,59810,28186,1008,1157,368900,2227,43.8,2017,19820,Detroit-Warren-Dearborn MI
48307,73469,39545,43215,1017,1145,233300,1696,39.2,2017,19820,Detroit-Warren-Dearborn MI
48309,91947,44206,29467,1123,1235,272400,1817,42.4,2017,19820,Detroit-Warren-Dearborn MI
